Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
154.49.2.126-119.162.193.187-52096-80-6,154.49.2.126,52096,119.162.193.187,80,6,14/08/2018 10:44:27 PM,100262282,5,4,255.0,0.0,239.0,0.0,51.0,105.17128885774864,0.0,0.0,0.0,0.0,2.5433293050321755,0.08976456370701796,1.253278525E7,3.534049746754022E7,9.9995807E7,29.0,1.00256228E8,2.5064057E7,4.995822892528978E7,1.00001198E8,181.0,1.00256644E8,3.3418881333333332E7,5.766268046710212E7,1.00001861E8,5602.0,0,0,0,0,168,136,0.04986920205945442,0.039895361647563535,0.0,239.0,25.5,75.08994606470296,5638.499999999999,0,2,0,3,8,0,0,0,0.0,28.333333333333332,51.0,0.0,0,0,0,0,0,0,0,28,0,0,28400,59,3,32,0,0,0,0,1.5342668816397728E15,3.7856813613728866E7,1.53426696749054E15,1.534266867239732E15,NeedManualLabel
154.49.2.126-119.162.193.187-52100-80-6,154.49.2.126,52100,119.162.193.187,80,6,14/08/2018 10:44:27 PM,100256480,5,4,254.0,0.0,238.0,0.0,50.8,104.72440021313085,0.0,0.0,0.0,0.0,2.53350207388091,0.08976975852333935,1.253206E7,3.534073218769685E7,9.9995676E7,21.0,1.00249909E8,2.506247725E7,4.995928591377698E7,1.00001214E8,137.0,1.00250794E8,3.3416931333333332E7,5.76646968508535E7,1.00002247E8,5673.0,0,0,0,0,168,136,0.04987208806852186,0.039897670454817485,0.0,238.0,25.400000000000002,74.77402995395899,5591.155555555556,0,2,0,3,8,0,0,0,0.0,28.22222222222222,50.8,0.0,0,0,0,0,0,0,0,28,0,0,28400,59,3,32,0,0,0,0,1.5342668816435258E15,3.785509813016304E7,1.534266967490423E15,1.534266867246073E15,NeedManualLabel
154.49.2.126-119.162.193.187-52104-80-6,154.49.2.126,52104,119.162.193.187,80,6,14/08/2018 10:44:27 PM,100249952,5,4,255.0,0.0,239.0,0.0,51.0,105.17128885774864,0.0,0.0,0.0,0.0,2.543642115659068,0.08977560408208475,1.2531244E7,3.5341127342314236E7,9.9995852E7,13.0,1.00243809E8,2.506095225E7,4.9960284855197705E7,1.000012E8,1607.0,1.00244473E8,3.3414824333333332E7,5.7666294860349454E7,1.00001995E8,6828.0,0,0,0,0,168,136,0.0498753356011582,0.03990026848092656,0.0,239.0,25.5,75.08994606470296,5638.499999999999,0,2,0,3,8,0,0,0,0.0,28.333333333333332,51.0,0.0,0,0,0,0,0,0,0,28,0,0,28400,34,3,32,0,0,0,0,1.5342668816472315E15,3.7853547421673246E7,1.534266967490633E15,1.534266867252185E15,NeedManualLabel
154.49.2.126-119.162.193.187-52109-80-6,154.49.2.126,52109,119.162.193.187,80,6,14/08/2018 10:44:27 PM,100242632,5,4,255.0,0.0,239.0,0.0,51.0,105.17128885774864,0.0,0.0,0.0,0.0,2.5438278595877253,0.08978215975015501,1.2530329E7,3.534143275910126E7,9.9995707E7,30.0,1.00235565E8,2.505889125E7,4.996165355056758E7,1.00001202E8,142.0,1.00236835E8,3.3412278333333332E7,5.7669168417883605E7,1.00002774E8,5670.0,0,0,0,0,168,136,0.049878977638975,0.039903182111180005,0.0,239.0,25.5,75.08994606470296,5638.499999999999,0,2,0,3,8,0,0,0,0.0,28.333333333333332,51.0,0.0,0,0,0,0,0,0,0,28,0,0,28400,491,3,32,0,0,0,0,1.5342668816518772E15,3.785143078640662E7,1.534266967490502E15,1.534266867260462E15,NeedManualLabel
154.49.2.126-119.162.193.187-52113-80-6,154.49.2.126,52113,119.162.193.187,80,6,14/08/2018 10:44:27 PM,100236216,5,4,254.0,0.0,238.0,0.0,50.8,104.72440021313085,0.0,0.0,0.0,0.0,2.534014252892388,0.08978790659854917,1.2529527E7,3.534181750424778E7,9.9995868E7,21.0,1.0022937E8,2.50573425E7,4.996268813603913E7,1.00001214E8,149.0,1.00230573E8,3.3410191E7,5.76709184576175E7,1.00002714E8,5550.0,0,0,0,0,168,136,0.049882170332527315,0.039905736266021855,0.0,238.0,25.400000000000002,74.77402995395899,5591.155555555556,0,2,0,3,8,0,0,0,0.0,28.22222222222222,50.8,0.0,0,0,0,0,0,0,0,28,0,0,28400,59,3,32,0,0,0,0,1.5342668816553032E15,3.784998950031327E7,1.534266967490678E15,1.534266867266675E15,NeedManualLabel
154.49.2.126-119.162.193.187-52117-80-6,154.49.2.126,52117,119.162.193.187,80,6,14/08/2018 10:44:27 PM,100230001,5,4,255.0,0.0,239.0,0.0,51.0,105.17128885774864,0.0,0.0,0.0,0.0,2.5441484331622424,0.08979347411160855,1.2528750125000002E7,3.534214778121181E7,9.9995925E7,34.0,1.0022333E8,2.50558325E7,4.9963688946495496E7,1.0000122E8,181.0,1.00221493E8,3.3407164333333332E7,5.7673429320970275E7,1.00002596E8,5475.0,0,0,0,0,168,136,0.04988526339533809,0.03990821071627047,0.0,239.0,25.5,75.08994606470296,5638.499999999999,0,2,0,3,8,0,0,0,0.0,28.333333333333332,51.0,0.0,0,0,0,0,0,0,0,28,0,0,28400,34,3,32,0,0,0,0,1.5342668816599648E15,3.7847954289974876E7,1.534266967490748E15,1.534266867272747E15,NeedManualLabel
154.49.2.126-119.162.193.187-52122-80-6,154.49.2.126,52122,119.162.193.187,80,6,14/08/2018 10:44:27 PM,100221620,5,4,255.0,0.0,239.0,0.0,51.0,105.17128885774864,0.0,0.0,0.0,0.0,2.544361186737951,0.08980098306133946,1.25277025E7,3.534256705233463E7,9.9995928E7,27.0,1.00214367E8,2.505359175E7,4.996518854392881E7,1.00001238E8,1410.0,1.0021584E8,3.340528E7,5.767555988960533E7,1.00003181E8,6854.0,0,0,0,0,168,136,0.04988943503407748,0.03991154802726198,0.0,239.0,25.5,75.08994606470296,5638.499999999999,0,2,0,3,8,0,0,0,0.0,28.333333333333332,51.0,0.0,0,0,0,0,0,0,0,28,0,0,28400,59,3,32,0,0,0,0,1.5342668816643995E15,3.7845996732309766E7,1.534266967490764E15,1.534266867281734E15,NeedManualLabel
154.49.2.126-119.162.193.187-52127-80-6,154.49.2.126,52127,119.162.193.187,80,6,14/08/2018 10:44:27 PM,100213001,5,4,255.0,0.0,239.0,0.0,51.0,105.17128885774864,0.0,0.0,0.0,0.0,2.544580019113488,0.08980870655694663,1.2526625125E7,3.534303940399134E7,9.9996029E7,86.0,1.0020683E8,2.50517075E7,4.996647976319979E7,1.00001298E8,172.0,1.00207377E8,3.3402459E7,5.767714931157471E7,1.000022E8,5497.0,0,0,0,0,168,136,0.04989372586497035,0.039914980691976285,0.0,239.0,25.5,75.08994606470296,5638.499999999999,0,2,0,3,8,0,0,0,0.0,28.333333333333332,51.0,0.0,0,0,0,0,0,0,0,28,0,0,28400,59,3,32,0,0,0,0,1.5342668816681818E15,3.784437070859915E7,1.534266967490879E15,1.534266867289404E15,NeedManualLabel
154.49.2.126-119.162.193.187-52132-80-6,154.49.2.126,52132,119.162.193.187,80,6,14/08/2018 10:44:27 PM,100206782,5,4,255.0,0.0,239.0,0.0,51.0,105.17128885774864,0.0,0.0,0.0,0.0,2.5447379399929235,0.08981428023504437,1.2525847750000002E7,3.534326229441479E7,9.9995814E7,32.0,1.00200623E8,2.505015575E7,4.996751205321528E7,1.00001303E8,177.0,1.00200955E8,3.3400318333333332E7,5.767880115947544E7,1.00001973E8,5683.0,0,0,0,0,168,136,0.04989682235280243,0.03991745788224194,0.0,239.0,25.5,75.08994606470296,5638.499999999999,0,2,0,3,8,0,0,0,0.0,28.333333333333332,51.0,0.0,0,0,0,0,0,0,0,28,0,0,28400,59,3,32,0,0,0,0,1.5342668816718798E15,3.7842646127750404E7,1.534266967490683E15,1.534266867295581E15,NeedManualLabel
154.49.2.126-119.162.193.187-52137-80-6,154.49.2.126,52137,119.162.193.187,80,6,14/08/2018 10:44:27 PM,100200255,5,4,254.0,0.0,238.0,0.0,50.8,104.72440021313085,0.0,0.0,0.0,0.0,2.534923688567459,0.08982013069727218,1.2525031875E7,3.5343679276048936E7,9.9996039E7,29.0,1.00194321E8,2.504858025E7,4.996856144472163E7,1.00001309E8,165.0,1.00194668E8,3.3398222666666668E7,5.768061134720956E7,1.00001973E8,5482.0,0,0,0,0,168,136,0.049900072609595655,0.03992005808767653,0.0,238.0,25.400000000000002,74.77402995395899,5591.155555555556,0,2,0,3,8,0,0,0,0.0,28.22222222222222,50.8,0.0,0,0,0,0,0,0,0,28,0,0,28400,59,3,32,0,0,0,0,1.5342668816753108E15,3.784123576840781E7,1.534266967490931E15,1.534266867301909E15,NeedManualLabel
