Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.43.245-192.168.43.80-43556-57797-6,192.168.43.245,43556,192.168.43.80,57797,6,26/10/2018 02:00:06 PM,240,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333334,240.0,0.0,240.0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,4166.666666666667,4166.666666666667,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-43556-9535-6,192.168.43.245,43556,192.168.43.80,9535,6,26/10/2018 02:00:06 PM,105,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19047.619047619046,105.0,0.0,105.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,9523.809523809523,9523.809523809523,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-36675-80-6,192.168.43.245,36675,192.168.43.80,80,6,26/10/2018 02:06:25 PM,391,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5115.089514066496,391.0,0.0,391.0,391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2557.544757033248,2557.544757033248,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1074,1073,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-43556-5190-6,192.168.43.245,43556,192.168.43.80,5190,6,26/10/2018 02:00:06 PM,155,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12903.225806451614,155.0,0.0,155.0,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,6451.612903225807,6451.612903225807,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-43556-1812-6,192.168.43.245,43556,192.168.43.80,1812,6,26/10/2018 02:00:06 PM,80,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24999.999999999996,80.0,0.0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,12499.999999999998,12499.999999999998,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-43556-2006-6,192.168.43.245,43556,192.168.43.80,2006,6,26/10/2018 02:00:06 PM,125,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,125.0,0.0,125.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-43556-32785-6,192.168.43.245,43556,192.168.43.80,32785,6,26/10/2018 02:00:06 PM,548,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.6350364963505,548.0,0.0,548.0,548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1824.8175182481752,1824.8175182481752,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-43556-3826-6,192.168.43.245,43556,192.168.43.80,3826,6,26/10/2018 02:00:06 PM,112,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17857.14285714286,112.0,0.0,112.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,8928.57142857143,8928.57142857143,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-43556-407-6,192.168.43.245,43556,192.168.43.80,407,6,26/10/2018 02:00:06 PM,124,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16129.032258064515,124.0,0.0,124.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,8064.516129032258,8064.516129032258,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-43556-2522-6,192.168.43.245,43556,192.168.43.80,2522,6,26/10/2018 02:00:06 PM,195,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10256.410256410256,195.0,0.0,195.0,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,5128.205128205128,5128.205128205128,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-43556-1066-6,192.168.43.245,43556,192.168.43.80,1066,6,26/10/2018 02:00:06 PM,105,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19047.619047619046,105.0,0.0,105.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,9523.809523809523,9523.809523809523,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-60196-80-6,192.168.43.245,60196,192.168.43.80,80,6,26/10/2018 02:06:05 PM,106265322,13,12,330.0,0.0,119.0,0.0,25.384615384615387,29.51705287213495,0.0,0.0,0.0,0.0,3.105434527361617,0.23526019146678914,4427721.75,6950254.008275614,1.5034564E7,4.0,1.0626483E8,8855402.5,7631239.916182077,1.5034812E7,81.0,1.06265149E8,9660468.090909092,7450147.86235019,1.5034704E7,119.0,0,0,0,0,424,392,0.12233529956273036,0.11292489190405879,0.0,119.0,12.692307692307695,24.20209781117204,585.7415384615385,0,2,0,11,24,0,0,0,0.0,13.2,25.384615384615383,0.0,0,0,0,0,0,0,0,13,0,0,29200,227,11,32,0,0,0,0,1.5405429984787005E15,3.639825056489747E7,1.540543072023633E15,1.540542965759151E15,NeedManualLabel
192.168.43.245-192.168.43.80-43556-636-6,192.168.43.245,43556,192.168.43.80,636,6,26/10/2018 02:00:06 PM,383,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5221.9321148825065,383.0,0.0,383.0,383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,2610.9660574412533,2610.9660574412533,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-43556-8000-6,192.168.43.245,43556,192.168.43.80,8000,6,26/10/2018 02:00:06 PM,128,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,128.0,0.0,128.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,7812.5,7812.5,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.43.245-192.168.43.80-60294-80-6,192.168.43.245,60294,192.168.43.80,80,6,26/10/2018 02:06:05 PM,106239831,12,11,348.0,0.0,166.0,0.0,29.000000000000004,43.90485580931071,0.0,0.0,0.0,0.0,3.275607620271911,0.21649130823636195,4829083.2272727275,7133247.40468886,1.5034197E7,5.0,1.06239591E8,9658144.636363635,7453554.622088139,1.5034249E7,145.0,1.06239695E8,1.06239695E7,7094177.138020468,1.5034437E7,123.0,0,0,0,0,392,360,0.11295198690592798,0.10353932133043398,0.0,166.0,14.500000000000004,33.78319623460881,1141.304347826087,0,2,0,10,22,0,0,0,0.0,15.130434782608695,29.0,0.0,0,0,0,0,0,0,0,15,0,0,29200,235,10,32,0,0,0,0,1.5405430016078405E15,3.65983315041425E7,1.54054307203301E15,1.54054296579348E15,NeedManualLabel
192.168.43.245-192.168.43.80-43556-5004-6,192.168.43.245,43556,192.168.43.80,5004,6,26/10/2018 02:00:06 PM,194,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10309.278350515464,194.0,0.0,194.0,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,5154.639175257732,5154.639175257732,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
