Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.128.0.2-10.0.0.2-49579-80-6,10.128.0.2,49579,10.0.0.2,80,6,05/08/2018 05:38:10 PM,245795,12,11,323.0,10988.0,323.0,0.0,26.916666666666664,93.24206847412455,1408.0,0.0,998.9090909090909,646.7347917880179,46018.02314937244,93.57391322036656,11172.5,35918.14540597499,122275.0,3.0,245792.0,22344.727272727272,49507.52998098554,122642.0,36.0,123520.0,12351.999999999998,38563.23847915265,122104.0,13.0,0,0,0,0,332,360,48.821172114973855,44.7527411053927,0.0,1408.0,471.2916666666667,657.1420651887837,431835.69384057965,1,2,6,2,17,0,0,0,0.0,491.7826086956522,26.916666666666668,998.9090909090909,0,0,0,0,9,91650,0,14,0,477,28400,235,1,20,0,0,0,0,1.533470890624027E15,64149.46253954892,1.533470890649053E15,1.533470890403323E15,NeedManualLabel
10.128.0.2-10.0.0.2-49580-80-6,10.128.0.2,49580,10.0.0.2,80,6,05/08/2018 05:38:10 PM,245752,12,11,323.0,10988.0,323.0,0.0,26.916666666666664,93.24206847412455,1408.0,0.0,998.9090909090909,646.7347917880179,46026.075067547776,93.59028614212703,11170.545454545456,35932.65608610916,122346.0,6.0,245746.0,22340.545454545456,49507.82528522867,122569.0,25.0,123406.0,12340.599999999999,38571.37467143794,122116.0,21.0,0,0,0,0,344,360,48.82971450893584,44.760571633191184,0.0,1408.0,471.29166666666674,657.1420651887837,431835.6938405797,1,2,5,2,18,0,0,0,0.0,491.7826086956522,26.916666666666668,998.9090909090909,0,0,0,0,9,91738,0,14,0,477,28400,235,1,20,0,0,0,0,1.533470890869505E15,64138.33657166049,1.533470890894488E15,1.533470890648807E15,NeedManualLabel
10.128.0.2-10.0.0.2-49581-80-6,10.128.0.2,49581,10.0.0.2,80,6,05/08/2018 05:38:10 PM,242618,12,11,325.0,10988.0,325.0,0.0,27.083333333333336,93.81941874331417,1408.0,0.0,998.9090909090909,646.7347917880179,46628.856886133755,94.79923171405254,11028.090909090906,35453.48790136584,120757.0,6.0,242612.0,22055.636363636364,48852.432861164096,120937.0,38.0,121861.0,12186.1,38043.12470064583,120458.0,17.0,0,0,0,0,332,360,49.46046872037524,45.33876299367731,0.0,1408.0,471.375,657.1225689718578,431810.070652174,1,2,6,2,17,0,0,0,0.0,491.8695652173913,27.083333333333332,998.9090909090909,0,0,0,0,9,92915,0,14,0,477,28400,235,1,20,0,0,0,0,1.5334708911124472E15,63300.38408181445,1.533470891137176E15,1.533470890894621E15,NeedManualLabel
10.128.0.2-10.0.0.2-49582-80-6,10.128.0.2,49582,10.0.0.2,80,6,05/08/2018 05:38:11 PM,243966,12,11,325.0,10988.0,325.0,0.0,27.083333333333336,93.81941874331417,1408.0,0.0,998.9090909090909,646.7347917880179,46371.215661198694,94.27543182246707,11089.363636363634,35669.04844011649,121315.0,7.0,243959.0,22178.09090909091,49146.96404958204,121805.0,31.0,122651.0,12265.099999999999,38338.591478358256,121378.0,20.0,0,0,0,0,344,360,49.1871818204176,45.08825000204947,0.0,1408.0,471.375,657.1225689718578,431810.070652174,1,2,5,2,18,0,0,0,0.0,491.8695652173913,27.083333333333332,998.9090909090909,0,0,0,0,9,92335,0,14,0,477,28400,235,1,20,0,0,0,0,1.5334708913561612E15,63696.69938166742,1.533470891380963E15,1.533470891137076E15,NeedManualLabel
10.128.0.2-10.0.0.2-49583-80-6,10.128.0.2,49583,10.0.0.2,80,6,05/08/2018 05:38:11 PM,243322,12,11,381.0,10988.0,381.0,0.0,31.750000000000004,109.9852262806237,1408.0,0.0,998.9090909090909,646.7347917880179,46724.09399889858,94.52495047714551,11060.090909090906,35542.66103459213,120875.0,2.0,243320.0,22120.0,48991.61382522523,121508.0,8.0,122447.0,12244.7,38200.76818904737,120965.0,12.0,0,0,0,0,332,360,49.31736546633679,45.20758501080872,0.0,1408.0,473.7083333333333,656.6794916168351,431227.95471014496,1,2,6,2,17,0,0,0,0.0,494.30434782608694,31.75,998.9090909090909,0,0,0,0,9,92931,0,16,0,477,28400,235,1,20,0,0,0,0,1.5334708915995968E15,63510.86836889179,1.533470891624428E15,1.533470891381168E15,NeedManualLabel
10.128.0.2-10.0.0.2-49584-80-6,10.128.0.2,49584,10.0.0.2,80,6,05/08/2018 05:38:11 PM,245953,12,11,381.0,10988.0,381.0,0.0,31.750000000000004,109.9852262806237,1408.0,0.0,998.9090909090909,646.7347917880179,46224.27862233841,93.51380141734396,11179.681818181822,35939.869169789126,122498.0,8.0,245945.0,22358.636363636368,49542.37982025636,122581.0,49.0,123455.0,12345.5,38546.28708521166,122049.0,23.0,0,0,0,0,332,360,48.78980943513598,44.723991982207984,0.0,1408.0,473.7083333333333,656.6794916168351,431227.95471014496,1,2,6,2,17,0,0,0,0.0,494.30434782608694,31.75,998.9090909090909,0,0,0,0,9,92191,0,16,0,477,28400,235,1,20,0,0,0,0,1.533470891845221E15,64180.59444232143,1.533470891870187E15,1.533470891624317E15,NeedManualLabel
10.128.0.2-10.0.0.2-49585-80-6,10.128.0.2,49585,10.0.0.2,80,6,05/08/2018 05:38:11 PM,242918,12,11,365.0,10988.0,365.0,0.0,30.416666666666664,105.36642412710671,1408.0,0.0,998.9090909090909,646.7347917880179,46735.93558320092,94.6821561185256,11041.727272727272,35496.20999779825,120869.0,5.0,242912.0,22082.909090909092,48933.42146520013,121203.0,10.0,122049.0,12204.900000000001,38102.69724617055,120646.0,18.0,0,0,0,0,344,360,49.399385800969874,45.282770317555716,0.0,1408.0,473.04166666666663,656.7858150752481,431367.606884058,1,2,5,2,18,0,0,0,0.0,493.60869565217394,30.416666666666668,998.9090909090909,0,0,0,0,9,93107,0,15,0,477,28400,235,1,20,0,0,0,0,1.5334708920884852E15,63379.54526696427,1.533470892113213E15,1.533470891870383E15,NeedManualLabel
10.128.0.2-10.0.0.2-49586-80-6,10.128.0.2,49586,10.0.0.2,80,6,05/08/2018 05:38:12 PM,245093,11,10,365.0,10988.0,365.0,0.0,33.18181818181818,110.05164077088372,2816.0,0.0,1098.8,885.0602992640294,46321.192363714996,85.68176161701885,12254.649999999996,37437.789474884725,121865.0,6.0,245087.0,24508.699999999997,51405.69493321403,122177.0,20.0,123228.0,13691.999999999996,40501.78148859628,121696.0,20.0,0,0,0,0,324,328,44.88092275177178,40.800838865247066,0.0,2816.0,516.0454545454545,798.7538197105316,638007.6645021645,1,2,4,2,17,0,0,0,0.0,540.6190476190476,33.18181818181818,1098.8,0,0,0,0,8,92230,0,17,0,523,28400,235,1,20,0,0,0,0,1.53347089233041E15,66993.44948644534,1.53347089235821E15,1.533470892113201E15,NeedManualLabel
10.128.0.2-10.0.0.2-49587-80-6,10.128.0.2,49587,10.0.0.2,80,6,05/08/2018 05:38:12 PM,245646,12,11,415.0,10988.0,415.0,0.0,34.583333333333336,119.80018085684736,1408.0,0.0,998.9090909090909,646.7347917880179,46420.458708873746,93.63067177971553,11165.727272727268,35898.70391238024,122198.0,6.0,245640.0,22330.90909090909,49497.09776836324,122653.0,14.0,123448.0,12344.8,38545.509750884805,122046.0,16.0,0,0,0,0,356,360,48.850785276373315,44.779886503342205,0.0,1408.0,475.12499999999994,656.5074463963931,431002.02717391297,1,2,4,2,19,0,0,0,0.0,495.7826086956522,34.583333333333336,998.9090909090909,0,0,0,0,9,92451,0,18,0,477,28400,235,1,20,0,0,0,0,1.5334708925787728E15,64103.53591001389,1.533470892603776E15,1.5334708923582E15,NeedManualLabel
10.128.0.2-10.0.0.2-49589-80-6,10.128.0.2,49589,10.0.0.2,80,6,05/08/2018 05:38:12 PM,245156,12,11,415.0,10988.0,415.0,0.0,34.583333333333336,119.80018085684736,1408.0,0.0,998.9090909090909,646.7347917880179,46513.240548875,93.81781396335394,11143.454545454546,35825.81233682041,121846.0,3.0,245153.0,22286.636363636364,49348.896423877064,122274.0,30.0,123310.0,12330.999999999998,38520.25528356621,121961.0,9.0,0,0,0,0,332,360,48.94842467653249,44.86938928682145,0.0,1408.0,475.12499999999994,656.5074463963931,431002.02717391297,1,2,6,2,17,0,0,0,0.0,495.7826086956522,34.583333333333336,998.9090909090909,0,0,0,0,9,92592,0,18,0,477,28400,235,1,20,0,0,0,0,1.5334708928239205E15,63992.77190169787,1.533470892848909E15,1.533470892603859E15,NeedManualLabel
